City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
383,marawi,8.0,124.29,73.99,89,79,7.0,PH,1607448155
384,magadan,59.57,150.8,12.38,95,100,9.19,RU,1607448155
385,aasiaat,68.71,-52.87,16.74,91,100,9.26,GL,1607448155
386,tual,-5.67,132.75,84.25,67,0,3.6,ID,1607448155
387,sinnamary,5.38,-52.95,82.54,74,55,5.28,GF,1607448156
388,zenzeli,45.92,47.05,22.1,92,0,12.17,RU,1607448156
389,nenjiang,49.18,125.22,5.31,89,8,8.3,CN,1607448156
390,oranjemund,-28.55,16.43,66.51,76,0,12.73,NA,1607448156
391,shingu,33.73,135.98,45.7,73,50,5.82,JP,1607448156
392,valdivia,-39.81,-73.25,66.2,55,20,9.17,CL,1607447933
393,tuatapere,-46.13,167.68,51.01,72,77,1.99,NZ,1607448156
394,sur,22.57,59.53,73.69,77,0,10.56,OM,1607448156
395,pisco,-13.7,-76.22,71.6,73,0,10.29,PE,1607448157
396,irpa irpa,-17.72,-66.27,82.4,28,75,4.7,BO,1607448157
397,yaan,7.38,8.57,92.03,30,34,0.96,NG,1607448157
398,yarkovo,57.4,67.08,16.0,97,93,3.76,RU,1607448157
399,taltal,-25.4,-70.48,67.21,61,49,8.61,CL,1607448157
400,silvan,38.14,41.01,44.6,81,75,5.82,TR,1607448157
401,chikwawa,-16.03,34.8,79.72,76,88,7.9,MW,1607448157
402,auki,-8.77,160.7,77.47,84,97,2.42,SB,1607448157
403,kilindoni,-7.91,39.67,82.08,75,0,9.22,TZ,1607448158
404,deep river,46.1,-77.5,19.4,67,1,8.05,CA,1607448158
405,acara,-1.96,-48.2,84.79,75,97,3.71,BR,1607448158
406,maldonado,-34.67,-54.92,77.0,57,20,17.22,UY,1607448106
407,sabang,5.89,95.32,81.1,82,99,11.92,ID,1607448158
408,sassandra,4.95,-6.08,82.18,76,53,7.38,CI,1607448158
409,ambulu,-8.35,113.61,78.15,85,100,1.34,ID,1607448159
410,port hedland,-20.32,118.57,75.2,100,75,16.11,AU,1607448159
411,sovetsk,55.08,21.88,27.1,88,0,15.17,RU,1607448159
412,mungwi,-10.17,31.37,69.15,78,89,3.8,ZM,1607448159
413,lompoc,34.64,-120.46,66.2,43,1,3.36,US,1607447885
414,lucapa,-8.42,20.74,69.69,96,83,4.79,AO,1607448159
415,kawalu,-7.38,108.21,73.51,78,27,2.84,ID,1607448160
416,hope,33.67,-93.59,59.0,53,0,1.99,US,1607448160
417,borogontsy,62.67,131.17,-28.25,85,51,5.1,RU,1607448160
418,araguaina,-7.19,-48.21,91.85,44,53,4.05,BR,1607447876
419,saint-georges,12.06,-61.75,84.2,70,20,18.34,GD,1607447978
420,port elizabeth,-33.92,25.57,66.2,93,0,13.87,ZA,1607448160
421,carahue,-38.7,-73.17,69.8,49,75,9.17,CL,1607448160
422,la vega,19.22,-70.53,84.99,69,75,5.82,DO,1607447941
423,yhu,-25.05,-55.92,88.92,25,0,5.7,PY,1607448161
424,rio gallegos,-51.62,-69.22,60.8,67,40,8.05,AR,1607448161
425,cedar city,37.68,-113.06,24.8,45,1,3.36,US,1607448060
426,ussuriysk,43.8,131.95,3.2,84,0,2.24,RU,1607448161
427,olenino,56.21,33.49,20.12,93,0,8.86,RU,1607448161
428,enshi,30.3,109.48,42.87,78,37,1.07,CN,1607448161
429,tongliao,43.61,122.27,5.97,88,10,7.23,CN,1607448162
430,beloha,-25.17,45.05,66.83,72,59,18.25,MG,1607448162
431,salinopolis,-0.61,-47.36,84.27,71,100,10.31,BR,1607448162
432,sakaiminato,35.55,133.23,42.8,87,75,5.82,JP,1607448162
433,katsuura,35.13,140.3,51.01,66,75,13.87,JP,1607448162
434,timmins,48.47,-81.33,23.0,92,90,9.17,CA,1607448162
435,meulaboh,4.14,96.13,78.51,83,100,2.68,ID,1607448162
436,andros town,24.7,-77.77,71.6,53,40,16.11,BS,1607448163
437,barra do bugres,-15.07,-57.18,93.94,44,97,0.81,BR,1607448163
438,alofi,-19.06,-169.92,77.0,94,22,9.17,NU,1607448163
439,abu samrah,35.3,37.18,56.26,64,33,4.18,SY,1607448163
440,romanovo,52.62,81.23,15.22,97,100,11.1,RU,1607448163
441,vitim,59.45,112.56,9.39,93,100,7.14,RU,1607448163
442,innisfail,-17.53,146.03,77.83,86,71,1.92,AU,1607448163
443,srednekolymsk,67.45,153.68,-27.49,82,7,5.75,RU,1607448164
444,kavaratti,10.57,72.64,83.23,79,5,13.31,IN,1607448164
445,inuvik,68.35,-133.72,3.2,84,100,4.7,CA,1607448164
446,goderich,43.75,-81.72,35.6,69,25,6.93,CA,1607448164
447,besao,17.09,120.86,60.8,93,89,3.27,PH,1607448164
448,otane,-39.88,176.63,63.0,92,100,4.12,NZ,1607448164
449,tapes,-30.67,-51.4,73.71,75,42,11.23,BR,1607448164
450,sao filipe,14.9,-24.5,75.16,74,100,10.54,CV,1607448165
451,tiarei,-17.53,-149.33,71.6,94,75,19.44,PF,1607448165
452,alanya,36.54,32.0,57.2,93,75,8.05,TR,1607447870
453,sioux lookout,50.1,-91.92,30.2,86,75,6.93,CA,1607448165
454,tomatlan,19.93,-105.25,85.98,43,26,2.73,MX,1607448165
455,huarmey,-10.07,-78.15,73.09,68,83,10.94,PE,1607448165
456,praia da vitoria,38.73,-27.07,64.4,63,75,7.31,PT,1607448165
457,cervo,43.67,-7.41,51.01,78,46,3.0,ES,1607448166
458,uwajima,33.22,132.56,47.01,65,79,7.83,JP,1607448166
459,sinjai,-5.12,120.25,77.29,82,100,3.89,ID,1607448166
460,arrecife,28.96,-13.55,68.0,72,40,12.75,ES,1607448166
461,alcantara,-2.41,-44.41,87.8,62,75,16.11,BR,1607448166
462,panaba,21.28,-88.27,71.96,66,69,10.65,MX,1607448166
463,cidreira,-30.18,-50.21,78.57,61,0,9.71,BR,1607448166
464,prince rupert,54.32,-130.32,46.4,87,90,12.75,CA,1607448167
465,vila velha,-20.33,-40.29,86.0,58,20,6.93,BR,1607447931
466,valparaiso,-33.04,-71.63,68.0,56,0,9.17,CL,1607448167
467,ratnagiri,16.98,73.3,80.96,59,89,4.27,IN,1607448167
468,surt,31.21,16.59,62.13,33,0,10.51,LY,1607448167
469,rorvik,64.86,11.24,41.0,72,0,12.75,NO,1607448167
470,teya,60.38,92.63,-13.61,85,100,4.32,RU,1607448167
471,griffith,41.53,-87.42,36.0,69,90,13.87,US,1607448167
472,sergeyevka,53.88,67.42,17.65,97,96,5.48,KZ,1607448168
473,arawa,-6.21,155.54,78.01,81,88,1.7,PG,1607448168
474,hervey bay,-25.3,152.85,73.99,82,87,4.0,AU,1607448168
475,bani walid,31.76,13.99,57.16,38,0,11.01,LY,1607448168
476,mackenzie,55.3,-123.17,33.8,100,90,5.82,CA,1607448168
477,taoudenni,22.68,-3.98,72.36,20,0,10.56,ML,1607448169
478,tynda,55.17,124.72,-4.95,90,100,1.28,RU,1607448169
479,kangaatsiaq,68.31,-53.46,20.3,97,100,12.68,GL,1607448169
480,wajid,3.81,43.25,83.89,39,28,7.99,SO,1607448169
481,semey,50.41,80.23,18.99,92,100,11.21,KZ,1607448169
482,sola,-13.88,167.55,80.64,83,68,4.61,VU,1607448170
483,rawson,-43.3,-65.1,76.53,21,55,26.42,AR,1607448163
484,balyaga,51.15,108.92,2.08,89,90,3.15,RU,1607448170
485,phangnga,8.45,98.53,77.0,83,20,2.24,TH,1607448170
486,khorixas,-20.37,14.97,79.27,28,0,21.85,NA,1607448170
487,san isidro,-12.12,-77.05,71.01,73,75,9.17,PE,1607448170
488,san juan del sur,11.25,-85.87,82.4,74,20,4.7,NI,1607448170
489,alta floresta,-9.88,-56.09,73.63,94,100,2.04,BR,1607448171
490,adrar,20.5,-10.07,74.37,19,32,9.28,MR,1607448171
491,ilebo,-4.32,20.58,73.62,91,94,1.3,CD,1607448171
492,valenca,-13.37,-39.07,86.32,56,41,7.29,BR,1607448171
493,wajima,37.4,136.9,45.1,66,67,8.5,JP,1607448171
494,dongsheng,39.82,109.98,12.51,94,81,8.5,CN,1607448171
495,ambilobe,-13.2,49.05,77.92,85,70,3.4,MG,1607448171
496,boddam,57.47,-1.78,42.8,93,100,4.7,GB,1607448171
497,binghamton,42.1,-75.92,28.99,73,90,14.99,US,1607448172
498,kathu,7.92,98.33,77.0,83,20,2.24,TH,1607448172
499,merke,42.87,73.18,20.68,86,82,2.33,KZ,1607448172
500,pespire,13.59,-87.36,87.8,74,40,11.41,HN,1607448172
501,rio grande,-32.03,-52.1,77.0,73,75,16.11,BR,1607448170
502,kingman,35.19,-114.05,64.0,15,1,9.17,US,1607447942
503,malanville,11.87,3.39,91.54,15,3,6.17,BJ,1607448172
504,kalabo,-14.97,22.68,74.46,80,99,6.24,ZM,1607448172
505,gisborne,-38.65,178.0,73.0,60,100,5.01,NZ,1607448173
506,mazagao,-0.12,-51.29,91.4,63,40,6.93,BR,1607448173
507,tolaga bay,-38.37,178.3,63.28,83,100,6.51,NZ,1607448173
508,marzuq,14.4,46.47,62.22,43,12,2.89,YE,1607448173
509,sindou,10.67,-5.17,95.49,15,1,5.55,BF,1607448173
510,upington,-28.45,21.26,75.2,64,20,11.41,ZA,1607448173
511,sokolo,14.73,-6.12,94.5,15,0,11.3,ML,1607448173
512,athabasca,54.72,-113.29,37.4,80,100,3.36,CA,1607448173
513,xai-xai,-25.05,33.64,73.35,76,20,14.03,MZ,1607448174
514,shimoda,34.67,138.95,46.0,73,62,1.99,JP,1607448174
515,saint-honore,48.53,-71.08,17.6,92,20,5.82,CA,1607448174
516,zhuhai,22.28,113.57,66.2,72,0,14.99,CN,1607448174
517,batagay,67.63,134.63,-38.81,76,46,1.66,RU,1607448174
518,khromtau,50.25,58.43,8.64,94,0,6.42,KZ,1607448174
519,mehamn,71.04,27.85,30.2,74,90,8.7,NO,1607448174
520,zyryanovsk,49.74,84.27,7.38,86,100,0.65,KZ,1607448175
521,sabha,27.04,14.43,58.03,33,0,6.02,LY,1607448175
522,verkhnetulomskiy,68.61,31.8,21.2,92,75,2.24,RU,1607448175
523,tazovskiy,67.47,78.7,-14.06,90,7,5.06,RU,1607448175
524,vanavara,60.34,102.28,6.82,94,100,8.16,RU,1607448175
525,skegness,53.14,0.34,39.0,100,90,8.05,GB,1607448175
526,neiafu,-18.65,-173.98,78.8,88,75,16.11,TO,1607448176
527,tulun,54.56,100.58,15.89,86,100,5.48,RU,1607448176
528,nantucket,41.28,-70.1,37.4,74,90,21.92,US,1607448176
529,broken hill,-31.95,141.43,59.0,42,0,5.82,AU,1607448176
530,nioro,13.35,-15.75,97.75,16,0,6.49,GM,1607448176
531,yanam,16.73,82.22,75.2,83,0,5.82,IN,1607448135
532,turayf,31.67,38.66,57.2,67,0,9.17,SA,1607448066
533,gull lake,50.1,-108.48,41.0,60,1,12.75,CA,1607448176
534,waipawa,-41.41,175.52,64.4,88,100,17.22,NZ,1607448177
535,quatre cocos,-20.21,57.76,78.01,83,75,16.11,MU,1607448177
536,paamiut,61.99,-49.67,27.63,76,5,6.02,GL,1607448177
537,ipixuna,-1.76,-48.8,87.8,66,75,6.93,BR,1607448177
538,zeya,53.75,127.27,0.64,92,100,3.38,RU,1607448177
539,champerico,14.3,-91.92,84.2,66,20,4.7,GT,1607448177
540,sao joao da barra,-21.64,-41.05,84.2,58,75,11.41,BR,1607448081
541,skjervoy,70.03,20.97,28.4,86,75,8.05,NO,1607448178
542,pangody,65.85,74.49,-3.66,86,99,7.83,RU,1607448178
543,kefalos,36.75,26.96,60.8,72,20,3.36,GR,1607448178
544,luocheng,29.38,104.03,48.83,71,90,2.01,CN,1607448178
545,viet tri,21.3,105.43,59.0,82,1,2.24,VN,1607448178
546,kahului,20.89,-156.47,73.99,73,20,10.94,US,1607448178
547,bosaso,11.28,49.18,78.48,63,74,5.82,SO,1607447918
548,vila franca do campo,37.72,-25.43,60.8,63,75,11.41,PT,1607448179
549,sortland,68.69,15.42,35.6,93,40,8.05,NO,1607448179
